FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY
Argentinian Soccer/Argentinian Primera Division/Fixtures 02 September/Arsenal FC v Banfield/Total Goals,103,3363.8,666.2268,28006.5514,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Atletico Rafaela v Gimnasia La Plata,9521,382838.5,378306.2983,568048.4068,06-09-2014 19:53:01,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Atletico Rafaela v Gimnasia La Plata/Asian Handicap,16,3758.24,6308.0462,880.2944,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Atletico Rafaela v Gimnasia La Plata/Total Goals,38,1027.62,4.8,9464.9142,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Estudiantes v Belgrano,14851,430506.43,379950.9414,783424.6438,06-09-2014 23:05:09,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Estudiantes v Belgrano/Asian Handicap,93,25993.280000000002,45427.188,2768.6876,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Estudiantes v Belgrano/Total Goals,83,2951.8599999999997,7093.8352,29584.3416,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Velez v Newells,21642,753627.25,718819.3012,1290555.5391,06-09-2014 21:55:03,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Velez v Newells/Asian Handicap,10,194.34,360.92920000000004,33.0296,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Velez v Newells/Newells Total Goals,2,43.58,0.0,74.9576,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Velez v Newells/Total Goals,63,1380.7,0.0,38823.253600000004,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 06 September/Velez v Newells/Velez Total Goals,12,83.94,0.0,726.0264000000001,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Banfield v Independiente,12047,341218.0,364636.16980000003,516294.925,07-09-2014 01:10:37,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Banfield v Independiente/Asian Handicap,22,1069.98,104.2416,2394.0917999999997,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Banfield v Independiente/Independiente Total Goals,12,292.06,0.0,1138.417,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Banfield v Independiente/Total Goals,48,1256.7,117.47999999999999,17637.3104,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Godoy Cruz v Defensa y Justicia,7080,146716.19,158230.0544,200081.607,07-09-2014 20:08:46,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Godoy Cruz v Defensa y Justicia/Asian Handicap,5,76.76,147.96699999999998,0.0,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Godoy Cruz v Defensa y Justicia/Godoy Cruz Total Goals,6,25.700000000000003,0.0,141.349,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Godoy Cruz v Defensa y Justicia/Total Goals,6,306.68,397.01,345.06719999999996,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Racing Club v Lanus,12530,473645.7,507192.62820000004,528969.81,07-09-2014 22:12:41,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Racing Club v Lanus/Asian Handicap,19,2019.6399999999999,514.6326,2725.159,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Racing Club v Lanus/Lanus Total Goals,2,15.86,87.22999999999999,0.0,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Racing Club v Lanus/Racing Club Total Goals,4,65.68,0.0,124.792,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/River Plate v Tigre,2961,96103.08,110068.4262,150608.4052,07-09-2014 23:05:29,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Rosario Central v San Lorenzo,11871,367765.99,387174.07420000003,546612.5,07-09-2014 19:53:38,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Rosario Central v San Lorenzo/Asian Handicap,3,100.0,260.0,0.0,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Rosario Central v San Lorenzo/Rosario Central Total Goals,15,211.06,0.0,606.2316,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Rosario Central v San Lorenzo/San Lorenzo Total Goals,2,50.76,0.0,282.7332,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 07 September/Rosario Central v San Lorenzo/Total Goals,19,719.74,1153.271,2521.8737999999994,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 31 August   /Lanus v Olimpo/Asian Handicap,43,15804.42,1791.9026,30718.499,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 31 August   /Lanus v Olimpo/Lanus Total Goals,24,114.64,0.0,353.968,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 31 August   /Lanus v Olimpo/Olimpo Total Goals,11,46.5,20.407799999999998,467.66600000000005,,,
Argentinian Soccer/Argentinian Primera Division/Fixtures 31 August   /Lanus v Olimpo/Total Goals,75,1943.28,549.9796,33089.7768,,,
Armenian Soccer/Armenian First League/Fixtures 01 September/Shirak FC II v Gandzasar FC II,4003,64221.4,67079.7092,56800.5246,01-09-2014 14:48:10,,
Armenian Soccer/Armenian First League/Fixtures 02 September/FC Ararat Yerevan II v MIKA FC II,5428,114665.5,120477.2663,100906.4988,02-09-2014 14:48:02,,
Armenian Soccer/Armenian First League/Fixtures 02 September/FC Ararat Yerevan II v MIKA FC II/Asian Handicap,2,71.34,0.0,111.2904,,,
Arsenal (W) v Notts Co (W)/Asian Handicap,6,28.240000000000002,42.3344,0.0,,,
Australia U19 v Japan U19/Asian Handicap,9,122.19999999999999,141.774,79.91359999999999,,,
Austria U19 v Switzerland U19/Total Goals,44,2052.54,7868.9494,1551.5744,,,
Azerbaijan Soccer/Azerbaijan I Divizion/Fixtures 06 September/Qaradag Lokbatan FK v FK Energetik Mingecevir,387,4471.51,4373.3655,5829.1696,06-09-2014 14:24:23,,
Azerbaijan Soccer/Azerbaijan I Divizion/Fixtures 07 September/Zira IK v FK MOIK Baku,821,10836.51,11200.1185,11195.923999999999,07-09-2014 13:39:36,,
Azerbaijan Soccer/Euro U21 Championship Qualifiers/Fixtures 03 September/Azerbaijan U21 v Israel U21/Asian Handicap,65,14847.84,1809.8507999999997,27626.1606,,,
Azerbaijan Soccer/Euro U21 Championship Qualifiers/Fixtures 03 September/Azerbaijan U21 v Israel U21/Total Goals,32,4506.1,6137.6058,5964.0586,,,
Belarus U21 v Liechtenstein U21/Asian Handicap,4,288.72,22.72,1047.2448000000002,,,
Belarus U21 v Liechtenstein U21/Belarus U21 Total Goals,8,262.84000000000003,285.2684,403.1514,,,
Belarus U21 v Liechtenstein U21/Liechtenstein U21 Total Goals,52,769.98,0.0,5779.9272,,,
Belarus U21 v Liechtenstein U21/Total Goals,26,1061.38,1439.6464,773.4562,,,
Belarusian Soccer/Belarusian 1st Division/Fixtures 06 September/FK Byaroza 2010 v Vitebsk,117,1082.76,1091.8192000000001,2753.0,06-09-2014 13:52:56,,
Belarusian Soccer/Belarusian 1st Division/Fixtures 06 September/FK Zorka BDU Minsk v FC Smolevichi STI,267,1477.28,1351.4572,3396.1974,06-09-2014 10:54:23,,
Belgian Soccer/Belgian Second Division/Fixtures 02 September / Sint Truiden v Oud-Heverlee Leuven,6518,172611.17,172993.826,211776.18,02-09-2014 19:38:42,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September / Woluwe-Zaventem v Dessel Sport,8440,300664.55,226766.983,459245.4104,03-09-2014 18:11:38,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Antwerp v RC Mechelen,5508,184606.94,160797.399,268661.787,03-09-2014 20:23:53,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Antwerp v RC Mechelen/Asian Handicap,34,1007.4799999999999,349.91679999999997,1753.3514,,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Eupen v Eendracht Aalst,3528,89079.54,87759.4962,116854.5812,03-09-2014 20:24:42,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Eupen v Eendracht Aalst/Asian Handicap,16,1420.22,540.5778,1745.4822000000001,,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Heist v Mons,3019,76960.96,68416.0358,117892.6006,03-09-2014 20:19:37,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Patro Eisden v Seraing Utd,2425,42037.1,51549.1564,72911.7104,03-09-2014 20:00:32,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Patro Eisden v Seraing Utd/Asian Handicap,44,1525.14,2308.5806000000002,576.4664,,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Roeselare v Excelsior Virton,3371,65410.46,57699.7214,119494.3712,03-09-2014 19:43:05,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Roeselare v Excelsior Virton/Asian Handicap,32,451.70000000000005,331.22119999999995,631.1980000000001,,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Sint Truiden v Oud-Heverlee Leuven/Asian Handicap,70,3157.1800000000003,5489.0307999999995,1205.925,,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Verbroedering Geel v Lommel Utd,3244,61794.55,61505.102100000004,84970.562,03-09-2014 20:20:10,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/White Star Bruxelles v Tubize,2611,47261.14,45234.0588,67831.9864,03-09-2014 20:26:23,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/White Star Bruxelles v Tubize/Asian Handicap,4,22.7,9.1464,72.02720000000001,,,
Belgian Soccer/Belgian Second Division/Fixtures 03 September/Woluwe-Zaventem v Dessel Sport/Asian Handicap,42,2855.84,94.81700000000001,4222.892,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Dessel Sport v Antwerp,6886,223655.17,211442.49850000002,264812.4446,06-09-2014 19:15:16,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Dessel Sport v Antwerp/Asian Handicap,25,3029.02,6063.2616,18.714799999999997,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Excelsior Virton v Verbroedering Geel,2768,63848.5,67399.3118,72352.8224,06-09-2014 19:51:24,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Excelsior Virton v Verbroedering Geel/Asian Handicap,4,199.2,308.39000000000004,0.0,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Lommel Utd v Woluwe-Zaventem,956,29122.01,30881.5904,31573.6364,06-09-2014 19:51:55,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Lommel Utd v Woluwe-Zaventem/Asian Handicap,28,990.6400000000001,2038.084,17.4792,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Mons v Roeselare,2510,60139.45,61747.053100000005,93039.0218,06-09-2014 19:49:54,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Mons v Roeselare/Asian Handicap,9,132.14000000000001,241.368,9.2722,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Oud-Heverlee Leuven v White Star Bruxelles,2665,79626.5,93897.5616,121994.8468,06-09-2014 19:52:50,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Oud-Heverlee Leuven v White Star Bruxelles/Asian Handicap,8,186.5,92.01119999999999,253.9316,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/RC Mechelen v Eupen/Asian Handicap,2,50.18,231.3298,0.0,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Seraing Utd v Heist,2561,47583.59,50766.7197,59905.2394,06-09-2014 18:46:27,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Seraing Utd v Heist/Asian Handicap,34,1183.58,799.9848000000001,1331.2944,,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Tubize v Patro Eisden,1937,46665.22,59003.2826,53702.166,06-09-2014 19:53:10,,
Belgian Soccer/Belgian Second Division/Fixtures 06 September/Tubize v Patro Eisden/Asian Handicap,4,8.719999999999999,7.1676,8.568,,,
Belgian Soccer/Belgian Second Division/Fixtures 07 September / RC Mechelen v Eupen,3333,68371.0,75167.7334,101580.6346,07-09-2014 14:18:36,,
Belgian Soccer/Belgian Second Division/Fixtures 07 September/Eendracht Aalst v Sint Truiden,2677,81363.39,82915.1121,87162.36319999999,07-09-2014 14:45:31,,
Belgian Soccer/Belgian Second Division/Fixtures 07 September/Eendracht Aalst v Sint Truiden/Asian Handicap,2,4.76,0.0,7.9967999999999995,,,
