SPORTS_ID,FULL_DESCRIPTION,NUMBER_BETS,VOLUME_MATCHED,WIN_AMOUNT,LOSS_AMOUNT,SETTLED_DATE,COUNTRY,CITY,LATITUDE,LONGITUDE,TEMPERATURE,RAIN
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Bologna v Entella/Total Goals,2,87.26,0.0,1670.1564,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Carpi v Varese,6462,185609.64,224294.839,323511.8864,7/9/14 14:52,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Carpi v Varese/Asian Handicap,4,146.28,286.9658,0.0,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Carpi v Varese/Total Goals,2,242.5,276.45,0.0,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Cittadella v Avellino,5454,156352.27,146334.0783,297423.2972,7/9/14 14:52,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Cittadella v Avellino/Asian Handicap,8,106.82,210.1248,1.04,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Cittadella v Avellino/Total Goals,15,570.06,858.5532,101.4,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Lanciano v Modena,5805,172526.75,174178.1824,290095.8032,7/9/14 14:58,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Lanciano v Modena/Asian Handicap,3,95.2,182.784,0.0,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Lanciano v Modena/Total Goals,39,2648.72,966.4866,5210.079,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania,6751,161393.02,181484.7738,383641.0944,7/9/14 17:55,Italy,Rome,41.8933203,12.4829321,25.1,0
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Asian Handicap,48,2651.02,2033.124,3198.7006,,Italy,Rome,41.8933203,12.4829321,25.1,0
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Catania Total Goals,2,36.74,51.8034,0.0,,Italy,Rome,41.8933203,12.4829321,25.1,0
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Pro Vercelli Total Goals,4,16.0,0.0,16.16,,Italy,Rome,41.8933203,12.4829321,25.1,0
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Pro Vercelli v Catania/Total Goals,17,544.84,1275.576,0.0,,Italy,Rome,41.8933203,12.4829321,25.1,0
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Spezia v Frosinone,5857,183729.89,170933.9738,340914.5886,7/9/14 14:56,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Spezia v Frosinone/Asian Handicap,36,1156.66,667.478,1318.4764,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Spezia v Frosinone/Total Goals,11,41.96,44.5408,115.92,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara,8532,246272.28,256910.9742,398602.532,7/9/14 14:55,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara/Asian Handicap,23,1291.44,1721.441,1022.8496,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara/Pescara Total Goals,2,79.32,0.0,259.3764,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Ternana v Pescara/Total Goals,37,2819.58,3581.0228,1791.6022,,Italy,Rome,41.8933203,12.4829321,28.1,1
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Trapani v Vicenza,4982,125149.53,131229.46,276475.8688,7/9/14 13:51,Italy,Rome,41.8933203,12.4829321,28.5,0
Soccer,Italian Soccer/Serie B/Fixtures 07 September/Trapani v Vicenza/Asian Handicap,12,1287.84,2568.7158,12.789,,Italy,Rome,41.8933203,12.4829321,28.5,0
Soccer,Italian Soccer/Serie B/Fixtures 30 August   /Modena v Cittadella/Asian Handicap,100,8479.74,10112.1812,6031.3248,,Italy,Rome,41.8933203,12.4829321,28.5,0
Soccer,Italian Soccer/Serie B/Fixtures 30 August   /Modena v Cittadella/Modena Total Goals,2,194.46,320.859,0.0,,Italy,Rome,41.8933203,12.4829321,28.5,0
Soccer,Italian Soccer/Serie B/Fixtures 30 August   /Modena v Cittadella/Total Goals,75,3912.64,3088.3062,31362.9192,,Italy,Rome,41.8933203,12.4829321,28.5,0
Soccer,Japanese Soccer/Emperors Cup/Fixtures 07 September/FC Tokyo v Shimizu,8568,214718.5,214586.7312,386960.1364,7/9/14 11:56,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Emperors Cup/Fixtures 07 September/FC Tokyo v Shimizu/Asian Handicap,20,3113.28,6335.943,33.4396,,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Emperors Cup/Fixtures 07 September/FC Tokyo v Shimizu/Total Goals,12,132.6,0.0,1290.978,,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Kitakyushu v Fukuoka,5993,143404.75,135077.6944,232363.2897,6/9/14 10:55,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Kitakyushu v Fukuoka/Asian Handicap,10,326.18,395.4396,266.9936,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Kitakyushu v Fukuoka/Total Goals,51,721.0,11664.7328,0.0,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Kyoto v Jef Utd Chiba,6497,201827.28,212156.2626,322486.5916,6/9/14 11:43,Japan,Tokyo,35.695126,139.75391,25.4,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Kyoto v Jef Utd Chiba/Total Goals,31,1447.12,2160.47,883.7298,,Japan,Tokyo,35.695126,139.75391,25.4,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Mito v Yamagata,4453,108077.64,123460.5611,137388.7338,6/9/14 10:59,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Mito v Yamagata/Asian Handicap,14,610.0,399.64,411.48,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Mito v Yamagata/Total Goals,95,876.5,101.5344,14455.9598,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Oita v Kumamoto,7627,248398.85,268372.2442,290929.673,6/9/14 11:55,Japan,Tokyo,35.695126,139.75391,25.4,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Oita v Kumamoto/Asian Handicap,11,914.7,1771.0,313.1134,,Japan,Tokyo,35.695126,139.75391,25.4,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Oita v Kumamoto/Total Goals,19,756.0,778.9,8146.5944,,Japan,Tokyo,35.695126,139.75391,25.4,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Okayama v Iwata,8398,347328.99,367125.8698,313854.2246,6/9/14 11:25,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Okayama v Iwata/Asian Handicap,3,300.0,0.0,606.0,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Okayama v Iwata/Total Goals,62,3990.18,785.8976,23809.7134,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Sapporo v Nagasaki,5604,230030.9,215389.2698,272383.8372,6/9/14 11:27,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Sapporo v Nagasaki/Total Goals,130,7027.68,6007.2494,22632.8558,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Shonan v Matsumoto,8547,378023.89,366886.4978,405943.5272,6/9/14 10:23,Japan,Tokyo,35.695126,139.75391,26.7,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Shonan v Matsumoto/Asian Handicap,22,17191.56,6015.7136,28769.5356,,Japan,Tokyo,35.695126,139.75391,26.7,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Shonan v Matsumoto/Total Goals,55,2043.56,511.081,9360.042,,Japan,Tokyo,35.695126,139.75391,26.7,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Tokyo-V v Kamatamare Sanuki,6817,171800.74,177235.1514,260143.5712,6/9/14 10:57,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Tokyo-V v Kamatamare Sanuki/Asian Handicap,8,242.72,107.76,334.9096,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Tokyo-V v Kamatamare Sanuki/Total Goals,48,1725.88,389.158,20420.968,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Yokohama FC v Thespakusatsu Gunma,5062,138478.69,129695.0949,218186.3858,6/9/14 10:55,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Yokohama FC v Thespakusatsu Gunma/Asian Handicap,6,1326.82,2153.2628,0.0,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J2 League/Fixtures 06 September/Yokohama FC v Thespakusatsu Gunma/Total Goals,76,2132.98,146.97,22392.0332,,Japan,Tokyo,35.695126,139.75391,26.0,0
Soccer,Japanese Soccer/J3 League/Fixtures 05 September/Yokohama SCC v Grulla Morioka,7381,129736.77,139502.615,125972.4398,5/9/14 11:53,Japan,Tokyo,35.695126,139.75391,25.3,0
Soccer,Japanese Soccer/J3 League/Fixtures 07 September/Nagano Parceiro v Blaublitz Akita,2847,60517.75,61598.8614,62174.3204,7/9/14 8:19,Japan,Tokyo,35.695126,139.75391,21.3,0
Soccer,Japanese Soccer/J3 League/Fixtures 07 September/SC Sagamihara v Tottori,5287,107350.63,108136.8558,124960.4316,7/9/14 7:51,Japan,Tokyo,35.695126,139.75391,21.3,0
Soccer,Japanese Soccer/J3 League/Fixtures 07 September/SC Sagamihara v Tottori/Asian Handicap,8,28.2,100.0052,15.515,,Japan,Tokyo,35.695126,139.75391,21.3,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/C-Osaka v Kawasaki,15325,699906.14,755448.8068,798550.4302,3/9/14 11:32,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/C-Osaka v Kawasaki/Asian Handicap,58,8139.56,138.4756,16430.6172,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/C-Osaka v Kawasaki/Total Goals,75,4001.1,3627.135,28673.762,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Hiroshima v Urawa,16233,596159.36,637576.6197,753794.2458,3/9/14 11:56,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Hiroshima v Urawa/Asian Handicap,68,293.42,295.1288,803.1364,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Hiroshima v Urawa/Total Goals,59,3025.62,0.0,22162.5962,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Kobe v G-Osaka,12086,343167.22,327212.6053,551658.0314,3/9/14 11:57,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Kobe v G-Osaka/Asian Handicap,18,272.22,481.755,89.276,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Kobe v G-Osaka/Total Goals,40,3571.72,1539.3586,9472.9716,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Yokohama FM v Kashiwa,11480,425728.66,516954.1646,578282.2868,3/9/14 12:21,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Yokohama FM v Kashiwa/Asian Handicap,30,1174.3,117.61,1609.3886,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 03 September/Yokohama FM v Kashiwa/Total Goals,41,3993.06,9283.9638,4097.4122,,Japan,Tokyo,35.695126,139.75391,22.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/G-Osaka v Kobe,8548,419585.47,430615.133,499657.3928,7/9/14 9:51,Japan,Tokyo,35.695126,139.75391,21.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/G-Osaka v Kobe/Asian Handicap,24,5773.06,7069.0902,2346.04,,Japan,Tokyo,35.695126,139.75391,21.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/G-Osaka v Kobe/Total Goals,28,2963.04,1765.785,4485.3644,,Japan,Tokyo,35.695126,139.75391,21.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kashiwa v Yokohama FM,8221,224624.96,228640.707,398863.3294,7/9/14 11:55,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kashiwa v Yokohama FM/Asian Handicap,31,51311.64,38432.765,62425.7496,,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kashiwa v Yokohama FM/Total Goals,14,107.0,127.9516,109.9708,,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kawasaki v C-Osaka,10435,328141.73,302613.2041,420766.6144,7/9/14 11:56,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kawasaki v C-Osaka/Asian Handicap,3,14.28,0.0,27.2748,,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Kawasaki v C-Osaka/Total Goals,13,343.9,695.3082,534.5654,,Japan,Tokyo,35.695126,139.75391,20.4,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Urawa v Hiroshima,16097,687467.56,631323.8684,1066225.266,7/9/14 9:35,Japan,Tokyo,35.695126,139.75391,21.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Urawa v Hiroshima/Asian Handicap,9,3481.36,6453.8556,0.0,,Japan,Tokyo,35.695126,139.75391,21.2,0
Soccer,Japanese Soccer/Nabisco Cup/Fixtures 07 September/Urawa v Hiroshima/Total Goals,19,324.12,106.6064,809.4446,,Japan,Tokyo,35.695126,139.75391,21.2,0
Soccer,KAA Gent (W) v Zwolle (W)/Asian Handicap,136,14309.3,6766.2934,23895.4366,,Belgium,Brussels,50.8465573,4.351697,16.4,0
Soccer,Kazakhstani Soccer/Kazakhstani 1. Division/Fixtures 07 September/FK CSKA Almaty v FK Bayterek Astana,220,3113.62,2945.8542,1914.9936,7/9/14 11:49,Kazakhstan,Astana,51.1282205,71.4306682,18.2,0
Soccer,Kazakhstani Soccer/Kazakhstani 1. Division/Fixtures 07 September/FK Kyran v FK Maqtaaral,252,11125.82,11970.692,4874.9246,7/9/14 12:49,Kazakhstan,Astana,51.1282205,71.4306682,17.8,0
Soccer,Latvian Soccer/Euro U21 Championship Qualifiers/Fixtures 03 September/Latvia U21 v Croatia U21/Asian Handicap,82,16459.26,27496.4588,4282.8436,,Latvia,Riga,56.9493977,24.1051846,20.9,0
Soccer,Latvian Soccer/Euro U21 Championship Qualifiers/Fixtures 03 September/Latvia U21 v Croatia U21/Total Goals,110,8169.92,11656.7802,19625.0044,,Latvia,Riga,56.9493977,24.1051846,20.9,0
Soccer,Lierse SK (W) v Standard (W)/Asian Handicap,25,4120.2,7311.612,113.3936,,Belgium,Brussels,50.8465573,4.351697,20.0,0
Soccer,Lithuanian Soccer/Lithuanian 1 Lyga/Fixtures 03 September/FC Stumbras v FK Tauras,471,9509.82,6567.569,7807.6626,3/9/14 17:51,Lithuania,Vilnius,54.6870458,25.2829111,15.2,0
Soccer,Lithuanian Soccer/Lithuanian Cup/Fixtures 03 September/FK Utenis v FK Baltija,281,7329.48,7325.5368,4568.9988,3/9/14 16:46,Lithuania,Vilnius,54.6870458,25.2829111,15.7,0
Soccer,Macedonian Soccer/Macedonian Football League/Fixtures 01 September/FK Teteks v FK Turnovo,4794,94958.99,87073.1999,141379.9066,1/9/14 16:49,Macedonia,Skopje,41.9961816,21.4319213,28.4,0
Soccer,Malaysian Soccer/Malaysia Cup/Fixtures 02 September/Johor Darul Tazim II v Pahang,10653,178623.74,170947.1272,250941.1202,2/9/14 14:44,Malaysia,Kuala Lumpur,3.1516964,101.6942371,25.2,0
Soccer,Malaysian Soccer/Malaysia Cup/Fixtures 02 September/Johor Darul Tazim II v Pahang/Asian Handicap,13,689.74,1172.8576,26.2912,,Malaysia,Kuala Lumpur,3.1516964,101.6942371,25.2,0
Soccer,Mexican Soccer/Mexican Primera Division/Fixtures 07 September/Guadalajara v Universidad Guadalajara,4875,85206.52,93043.5651,255703.9054,7/9/14 23:50,Mexico,Mexico City,19.4326296,-99.1331785,17.9,0
Soccer,Mexican Soccer/Mexican Primera Division/Fixtures 07 September/Guadalajara v Universidad Guadalajara/Asian Handicap,17,155.28,130.3202,218.747,,Mexico,Mexico City,19.4326296,-99.1331785,17.9,0
Soccer,Mexican Soccer/Mexican Primera Division/Fixtures 07 September/Guadalajara v Universidad Guadalajara/Total Goals,15,230.94,277.808,0.0,,Mexico,Mexico City,19.4326296,-99.1331785,17.9,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 02 September/Coleraine v Crusaders,1638,28945.16,36467.387,35227.3146,2/9/14 20:31,Northern Ireland,Belfast,54.603533,-5.928807,13.8,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 02 September/Coleraine v Crusaders/Total Goals,11,158.0,3915.2294,0.0,,Northern Ireland,Belfast,54.603533,-5.928807,13.8,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 02 September/Dungannon Swifts v Warrenpoint Town,2880,48186.82,47389.3946,71815.3124,2/9/14 20:38,Northern Ireland,Belfast,54.603533,-5.928807,13.8,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 02 September/Dungannon Swifts v Warrenpoint Town/Asian Handicap,4,193.88,0.0,568.4988,,Northern Ireland,Belfast,54.603533,-5.928807,13.8,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 02 September/Dungannon Swifts v Warrenpoint Town/Total Goals,13,573.76,137.2104,7950.7456,,Northern Ireland,Belfast,54.603533,-5.928807,13.8,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Ballinamallard Utd v Ballymena,1084,28369.28,28932.794,31833.1314,6/9/14 15:51,Northern Ireland,Belfast,54.603533,-5.928807,14.4,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Ballinamallard Utd v Ballymena/Asian Handicap,18,39.36,0.0,267.5632,,Northern Ireland,Belfast,54.603533,-5.928807,14.4,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Glentoran v Coleraine,1060,19451.72,17070.1892,33499.886,6/9/14 15:54,Northern Ireland,Belfast,54.603533,-5.928807,14.4,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Glentoran v Coleraine/Total Goals,2,9.88,0.0,30.628,,Northern Ireland,Belfast,54.603533,-5.928807,14.4,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Institute v Glenavon,606,14557.82,16880.011,17778.917,6/9/14 15:27,Northern Ireland,Belfast,54.603533,-5.928807,14.7,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Institute v Glenavon/Asian Handicap,2,78.98,203.7684,0.0,,Northern Ireland,Belfast,54.603533,-5.928807,14.7,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Institute v Glenavon/Total Goals,2,126.0,133.56,0.0,,Northern Ireland,Belfast,54.603533,-5.928807,14.7,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Portadown v Dungannon Swifts,574,12089.34,12974.455,10110.4282,6/9/14 15:52,Northern Ireland,Belfast,54.603533,-5.928807,14.4,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Portadown v Dungannon Swifts/Asian Handicap,2,80.0,0.0,172.0,,Northern Ireland,Belfast,54.603533,-5.928807,14.4,0
Soccer,N Irish Soccer/NIFL Premiership/Fixtures 06 September/Portadown v Dungannon Swifts/Total Goals,2,99.42,103.3968,0.0,,Northern Ireland,Belfast,54.603533,-5.928807,14.4,0
Soccer,North American Soccer/Copa Centroamericana/Fixtures 03 September/Costa Rica v Nicaragua/Asian Handicap,46,1634.16,2008.1532,884.6734,,USA,"Washington, DC",38.8950368,-77.0365427,29.9,0
Soccer,North American Soccer/Copa Centroamericana/Fixtures 03 September/Costa Rica v Nicaragua/Total Goals,23,393.5,61.06,1189.7152,,USA,"Washington, DC",38.8950368,-77.0365427,29.9,0
Soccer,North American Soccer/International Friendly/Fixtures 06 September/Brazil v Colombia/Asian Handicap,234,54556.52,13587.0338,86675.63,,USA,Miami,25.7741728,-80.19362,27.2,1
Soccer,North American Soccer/International Friendly/Fixtures 06 September/Brazil v Colombia/Brazil Total Goals,23,272.98,0.0,806.9224,,USA,Miami,25.7741728,-80.19362,27.2,1
Soccer,North American Soccer/International Friendly/Fixtures 06 September/Brazil v Colombia/Colombia Total Goals,16,161.74,0.0,979.6798,,USA,Miami,25.7741728,-80.19362,27.2,1
Soccer,North American Soccer/International Friendly/Fixtures 06 September/Brazil v Colombia/Total Goals,69,5694.08,487.8644,54176.3634,,USA,Miami,25.7741728,-80.19362,27.2,1
Soccer,North American Soccer/MLS/Fixtures 01 September/Chivas USA v Los Angeles,12741,343458.13,351403.0126,592307.4226,1/9/14 1:59,USA,"Carson, CA",33.8322043,-118.2517547,25.7,0
Soccer,North American Soccer/MLS/Fixtures 01 September/Chivas USA v Los Angeles/Asian Handicap,48,2528.12,2279.3974,2700.712,,USA,"Carson, CA",33.8322043,-118.2517547,25.7,0
Soccer,North American Soccer/MLS/Fixtures 01 September/Chivas USA v Los Angeles/Chivas USA Total Goals,12,68.1,0.0,882.0416,,USA,"Carson, CA",33.8322043,-118.2517547,25.7,0
Soccer,North American Soccer/MLS/Fixtures 01 September/Chivas USA v Los Angeles/Los Angeles Total Goals,16,76.96,74.9388,536.913,,USA,"Carson, CA",33.8322043,-118.2517547,25.7,0
Soccer,North American Soccer/MLS/Fixtures 01 September/Chivas USA v Los Angeles/Total Goals,11,31.58,0.0,886.3464,,USA,"Carson, CA",33.8322043,-118.2517547,25.7,0
Soccer,North American Soccer/MLS/Fixtures 04 September/Chivas USA v Seattle,11251,455230.8,514993.7007,713585.2764,4/9/14 3:20,USA,"Carson, CA",33.8322043,-118.2517547,22.8,0
Soccer,North American Soccer/MLS/Fixtures 04 September/Chivas USA v Seattle/Asian Handicap,269,120758.2,8966.6712,234464.435,,USA,"Carson, CA",33.8322043,-118.2517547,22.8,0
Soccer,North American Soccer/MLS/Fixtures 04 September/Chivas USA v Seattle/Chivas USA Total Goals,25,1904.46,4116.2176,0.0,,USA,"Carson, CA",33.8322043,-118.2517547,22.8,0
Soccer,North American Soccer/MLS/Fixtures 04 September/Chivas USA v Seattle/Seattle Total Goals,4,34.7,17.576,69.984,,USA,"Carson, CA",33.8322043,-118.2517547,22.8,0
Soccer,North American Soccer/MLS/Fixtures 04 September/Chivas USA v Seattle/Total Goals,25,1551.58,2911.4648,5257.1952,,USA,"Carson, CA",33.8322043,-118.2517547,22.8,0
Soccer,North American Soccer/MLS/Fixtures 04 September/New England v Kansas City,11038,304121.2,301894.0998,548723.9994,4/9/14 1:32,USA,"Foxborough, MA",42.0653768,-71.2478308,22.5,0
Soccer,North American Soccer/MLS/Fixtures 04 September/New England v Kansas City/Asian Handicap,11,1101.86,2495.8712,0.0,,USA,"Foxborough, MA",42.0653768,-71.2478308,22.5,0
Soccer,North American Soccer/MLS/Fixtures 04 September/New England v Kansas City/Total Goals,38,785.62,399.2342,6733.7878,,USA,"Foxborough, MA",42.0653768,-71.2478308,22.5,0
Soccer,North American Soccer/MLS/Fixtures 04 September/Philadelphia v Toronto FC,910,20936.84,20097.2772,42548.146,4/9/14 1:08,USA,"Philadelphia, PA",39.9527237,-75.1635262,25.0,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Los Angeles v Colorado,11823,355074.46,395179.6518,533435.5714,6/9/14 3:41,USA,"Los Angeles, CA",34.0536909,-118.242766,25.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Los Angeles v Colorado/Asian Handicap,94,4243.66,7103.4698,650.0274,,USA,"Los Angeles, CA",34.0536909,-118.242766,25.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Los Angeles v Colorado/Colorado Total Goals,3,17.48,0.0,75.164,,USA,"Los Angeles, CA",34.0536909,-118.242766,25.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Los Angeles v Colorado/Los Angeles Total Goals,16,434.18,819.5672,0.0,,USA,"Los Angeles, CA",34.0536909,-118.242766,25.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Los Angeles v Colorado/Total Goals,14,107.08,474.4996,625.3984,,USA,"Los Angeles, CA",34.0536909,-118.242766,25.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Toronto FC v Philadelphia,20085,732346.6,760816.883,925652.6256,6/9/14 20:02,Canada,Toronto,43.6534817,-79.3839347,21.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Toronto FC v Philadelphia/Asian Handicap,158,37586.74,5695.7962,69091.3764,,Canada,Toronto,43.6534817,-79.3839347,21.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Toronto FC v Philadelphia/Toronto FC Total Goals,4,15.72,0.0,126.628,,Canada,Toronto,43.6534817,-79.3839347,21.9,0
Soccer,North American Soccer/MLS/Fixtures 06 September/Toronto FC v Philadelphia/Total Goals,77,3747.44,2308.4834,9011.8808,,Canada,Toronto,43.6534817,-79.3839347,21.9,0
Soccer,North American Soccer/MLS/Fixtures 07 September/Columbus v Chivas USA,6101,216079.48,223720.781,293017.5552,7/9/14 19:55,USA,"Columbus, OH",39.9622601,-83.0007065,23.3,0
